serie,run_number,tempo_s,angulo_rad,velocidade_angular_rad_s,aceleracao_angular_rad_s2,posicao_m,velocidade_m_s,aceleracao_m_s2
Série #3,3,17.45,-1.5346691575000007,-1.8692490250000082,18.936836527777906,-0.03663750000000001,-0.04462500000000017,0.45208333333333633
Série #3,3,17.5,-1.6053550450000007,-0.8429946583333344,20.69962038888868,-0.03832500000000001,-0.020125000000000077,0.4941666666666611
Série #3,3,17.55,-1.6210630200000007,0.24085561666666747,21.135953027778303,-0.03870000000000001,0.00574999999999991,0.5045833333333458
Série #3,3,17.6,-1.5817930825000006,1.3194699000000056,20.123661305555334,-0.03776250000000001,0.03150000000000011,0.48041666666666194
Série #3,3,17.65,-1.4859744350000006,2.309072325000007,17.610385305555678,-0.03547500000000001,0.05512500000000016,0.42041666666667016
Série #3,3,17.7,-1.3446026600000005,3.1258870250000115,13.788111388888753,-0.03210000000000001,0.0746250000000003,0.3291666666666633
Série #3,3,17.75,-1.1655317450000005,3.7175540833333462,8.97099905555524,-0.02782500000000001,0.08875000000000036,0.21416666666665862
Série #3,3,17.8,-0.9644696650000004,4.047421558333276,3.4557545000000927,-0.02302500000000001,0.0966249999999986,0.08250000000000197
Série #3,3,17.85,-0.7508412050000004,4.07883750833335,-2.426009472221958,-0.01792500000000001,0.09737500000000036,-0.057916666666660295
Série #3,3,17.9,-0.5450667325000004,3.8013299500000137,-8.16814699999983,-0.01301250000000001,0.09075000000000032,-0.19499999999999573
Série #3,3,17.95,-0.3612834250000004,3.2358428500000116,-13.21215230555575,-0.008625000000000011,0.07725000000000026,-0.315416666666671
Série #3,3,18.0,-0.21362846000000038,2.439972116666675,-17.12169274999991,-0.005100000000000011,0.05825000000000021,-0.4087499999999976
Série #3,3,18.05,-0.11152662250000038,1.4765496499999788,-19.652422055556045,-0.0026625000000000108,0.035249999999999504,-0.46916666666667833
Série #3,3,18.1,-0.06283190000000038,0.4241153250000018,-20.769433611110802,-0.0015000000000000109,0.010125000000000035,-0.495833333333326
Série #3,3,18.15,-0.06911509000000038,-0.6440269750000024,-20.55999394444451,-0.0016500000000000108,-0.015375000000000055,-0.4908333333333348
Série #3,3,18.2,-0.12880539500000038,-1.6702813416666726,-19.093916277777723,-0.003075000000000011,-0.039875000000000146,-0.4558333333333318
Série #3,3,18.25,-0.23876122000000038,-2.5970518666666766,-16.301387388888514,-0.005700000000000011,-0.06200000000000023,-0.3891666666666578
Série #3,3,18.3,-0.3942701725000004,-3.35103466666662,-12.147500666666962,-0.009412500000000011,-0.07999999999999886,-0.2900000000000072
Série #3,3,18.35,-0.5827658725000004,-3.853689866666681,-6.876602388889013,-0.013912500000000012,-0.09200000000000035,-0.16416666666666943
Série #3,3,18.4,-0.7901111425000005,-4.05789354166668,-1.0122917222224306,-0.01886250000000001,-0.09687500000000032,-0.02416666666667131
Série #3,3,18.45,-0.9990272100000005,-3.953173708333348,4.834565638889087,-0.02385000000000001,-0.09437500000000028,0.11541666666667158
Série #3,3,18.5,-1.1953768975000005,-3.5552383416666813,10.157823833333392,-0.02853750000000001,-0.08487500000000028,0.24250000000000108
Série #3,3,18.55,-1.3634522300000005,-2.9059753749999593,14.59096344444482,-0.03255000000000001,-0.06937499999999903,0.3483333333333415
Série #3,3,18.6,-1.4922576250000006,-2.0577447250000063,17.90709149999965,-0.03562500000000001,-0.049125000000000245,0.4274999999999914
Série #3,3,18.65,-1.5739390950000005,-1.0733782916666705,19.984034861111088,-0.03757500000000001,-0.025625000000000113,0.47708333333333286
Série #3,3,18.7,-1.6022134500000005,-0.01570797499999893,20.73452700000003,-0.03825000000000001,-0.00037499999999996005,0.49500000000000066
Série #3,3,18.75,-1.5755098925000004,1.0471983333333383,20.07130138888856,-0.037612500000000014,0.025000000000000043,0.4791666666666586
Série #3,3,18.8,-1.4953992200000004,2.0420367499999714,17.941998111111555,-0.035700000000000016,0.04874999999999928,0.42833333333334384
Série #3,3,18.85,-1.3665938250000003,2.890267400000012,14.451336999999954,-0.032625000000000015,0.06900000000000024,0.3449999999999995
Série #3,3,18.9,-1.1985184925000003,3.523822391666679,9.878570944444624,-0.028612500000000013,0.0841250000000003,0.23583333333333817
Série #3,3,18.95,-1.0053104000000004,3.900813791666679,4.572766055555364,-0.024000000000000014,0.09312500000000037,0.10916666666666225
Série #3,3,19.0,-0.7995359275000004,3.9950616416666813,-1.1170115555559532,-0.019087500000000014,0.09537500000000035,-0.026666666666676674
Série #3,3,19.05,-0.5953322525000003,3.7908579666666142,-6.789335861111468,-0.014212500000000013,0.0904999999999987,-0.16208333333334224
Série #3,3,19.1,-0.40997814750000033,3.2986747499999534,-11.920607694444096,-0.009787500000000013,0.07874999999999888,-0.28458333333332475
Série #3,3,19.15,-0.2576107900000003,2.560399925000009,-16.004681194444146,-0.006150000000000013,0.06112500000000023,-0.382083333333326
Série #3,3,19.2,-0.1476549650000003,1.649337375000006,-18.76230347222183,-0.003525000000000013,0.03937500000000014,-0.44791666666665725
Série #3,3,19.25,-0.0895354575000003,0.6387909833333357,-20.158567916666367,-0.0021375000000000127,0.015250000000000057,-0.48124999999999296
Série #3,3,19.3,-0.08325226750000031,-0.4084073500000018,-20.263287750000423,-0.0019875000000000127,-0.009750000000000036,-0.48375000000001006
Série #3,3,19.35,-0.13037619250000032,-1.42942572499998,-19.093916277777577,-0.003112500000000013,-0.034124999999999524,-0.4558333333333285
Série #3,3,19.4,-0.22933643500000034,-2.3614322416666753,-16.59809358333382,-0.005475000000000013,-0.0563750000000002,-0.39625000000001176
Série #3,3,19.45,-0.3722790075000003,-3.136359008333345,-12.775819666666616,-0.008887500000000013,-0.07487500000000027,-0.3049999999999985
Série #3,3,19.5,-0.5497791250000004,-3.680902141666679,-7.819080888888594,-0.013125000000000013,-0.0878750000000003,-0.18666666666665926
Série #3,3,19.55,-0.7508412050000004,-3.942701725000016,-2.1642098888884607,-0.017925000000000014,-0.09412500000000032,-0.051666666666656716
Série #3,3,19.6,-0.9550448800000004,-3.9008137916666143,3.612834250000196,-0.022800000000000015,-0.0931249999999987,0.08625000000000385
Série #3,3,19.65,-1.1498237700000005,-3.565710324999946,8.970999055555563,-0.027450000000000016,-0.08512499999999881,0.2141666666666661
Série #3,3,19.7,-1.3210406975000004,-2.9740432666666745,13.508858499999404,-0.03153750000000002,-0.07100000000000031,0.3224999999999861
Série #3,3,19.75,-1.4545584850000004,-2.1781725333333433,16.982066305555442,-0.03472500000000002,-0.05200000000000022,0.4054166666666648
Série #3,3,19.8,-1.5425231450000003,-1.2356940333333388,19.250996027777866,-0.03682500000000002,-0.029500000000000116,0.4595833333333358
Série #3,3,19.85,-1.5817930825000004,-0.20943966666666722,20.22838113888864,-0.03776250000000002,-0.005000000000000022,0.4829166666666606
Série #3,3,19.9,-1.5645143100000003,0.8325226749999884,19.826955111111612,-0.037350000000000015,0.01987499999999975,0.47333333333334515
Série #3,3,19.95,-1.4953992200000004,1.822125100000007,18.011811333333203,-0.035700000000000016,0.04350000000000015,0.42999999999999633
Série #3,3,20.0,-1.3791602050000002,2.6808277333333446,14.835309722222384,-0.03292500000000002,0.06400000000000022,0.3541666666666701
Série #3,3,20.05,-1.2205096575000003,3.3457986750000144,10.506889944444698,-0.029137500000000018,0.07987500000000027,0.25083333333333957
Série #3,3,20.1,-1.0351555525000002,3.75944201666668,5.393071416666596,-0.02471250000000002,0.08975000000000029,0.1287499999999987
Série #3,3,20.15,-0.8356642700000002,3.8955778000000136,-0.12217313888889952,-0.01995000000000002,0.09300000000000032,-0.0029166666666665462
Série #3,3,20.2,-0.6361729875000002,3.748970033333347,-5.654870999999941,-0.01518750000000002,0.08950000000000033,-0.13499999999999848
Série #3,3,20.25,-0.4508188825000002,3.3196187166666786,-10.76868952777777,-0.01076250000000002,0.07925000000000029,-0.25708333333333305
Série #3,3,20.3,-0.29530993000000016,2.638939800000009,-14.992389472222483,-0.00705000000000002,0.06300000000000022,-0.3579166666666729
Série #3,3,20.35,-0.18064171250000016,1.7750011749999746,-17.976904722222077,-0.0043125000000000194,0.04237499999999941,-0.42916666666666325
Série #3,3,20.4,-0.11466821750000017,0.7958707333333221,-19.617515444444827,-0.0027375000000000194,0.01899999999999973,-0.4683333333333425
Série #3,3,20.45,-0.09896024250000017,-0.23038363333333392,-19.931674944444083,-0.0023625000000000195,-0.005500000000000021,-0.47583333333332467
Série #3,3,20.5,-0.13823018000000017,-1.2409300250000046,-18.93683652777786,-0.0033000000000000195,-0.029625000000000096,-0.45208333333333545
Série #3,3,20.55,-0.22619484000000017,-2.167700550000008,-16.667906805555972,-0.005400000000000019,-0.05175000000000019,-0.3979166666666766
